# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,4.24E+06,5.12E+06,0.00E+00,1.42E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.07E+06,9.65E+05,1.02E+05,4.96E+05,7.32E+04,4.34E+03,1.56E+04,1.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,1.13E+03,8.23E+02,1.37E+00,1.25E+02,1.43E-05,3.69E+01,3.55E+01,2.76E+01,3.67E-01,3.68E-01,2.65E-01,2.81E+00,7.45E-01,2.15E+02,2.90E+03,1.45E+03,6.75E+02,1.24E+04,6.21E+03,2.51E+03,1025
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,4.23E+06,5.14E+06,0.00E+00,1.41E+07,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.09E+06,9.76E+05,9.80E+04,5.01E+05,7.45E+04,4.56E+03,1.49E+04,1.67E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,1.14E+03,8.30E+02,1.37E+00,1.26E+02,1.42E-05,3.70E+01,3.41E+01,2.89E+01,3.70E-01,3.52E-01,2.77E-01,2.80E+00,7.68E-01,2.28E+02,2.79E+03,1.40E+03,6.39E+02,1.26E+04,6.28E+03,2.56E+03,1026
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,4.23E+06,5.12E+06,0.00E+00,1.42E+07,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.09E+06,9.75E+05,9.35E+04,5.03E+05,7.49E+04,4.88E+03,1.45E+04,1.63E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,1.13E+03,8.28E+02,1.36E+00,1.27E+02,1.41E-05,3.71E+01,3.26E+01,3.02E+01,3.73E-01,3.37E-01,2.90E-01,2.79E+00,7.61E-01,2.30E+02,2.65E+03,1.33E+03,6.30E+02,1.26E+04,6.31E+03,2.57E+03,1027
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,4.22E+06,5.11E+06,0.00E+00,1.42E+07,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.08E+06,9.69E+05,8.91E+04,5.05E+05,7.52E+04,4.76E+03,1.37E+04,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,1.13E+03,8.27E+02,1.36E+00,1.28E+02,1.40E-05,3.72E+01,3.12E+01,3.16E+01,3.76E-01,3.22E-01,3.02E-01,2.77E+00,7.58E-01,2.34E+02,2.54E+03,1.27E+03,5.83E+02,1.27E+04,6.35E+03,2.59E+03,1028
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,4.23E+06,5.11E+06,0.00E+00,1.42E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.07E+06,9.62E+05,8.48E+04,5.07E+05,7.51E+04,4.84E+03,1.31E+04,1.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,1.13E+03,8.30E+02,1.36E+00,1.29E+02,1.39E-05,3.71E+01,2.99E+01,3.30E+01,3.77E-01,3.08E-01,3.15E-01,2.77E+00,7.57E-01,2.42E+02,2.41E+03,1.21E+03,5.54E+02,1.28E+04,6.39E+03,2.57E+03,1029
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,4.26E+06,5.16E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.07E+06,9.65E+05,8.14E+04,5.13E+05,7.56E+04,4.99E+03,1.28E+04,1.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,1.14E+03,8.39E+02,1.35E+00,1.30E+02,1.39E-05,3.70E+01,2.85E+01,3.44E+01,3.78E-01,2.94E-01,3.28E-01,2.75E+00,7.83E-01,2.62E+02,2.32E+03,1.16E+03,5.35E+02,1.29E+04,6.43E+03,2.58E+03,1030
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,4.25E+06,5.15E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.59E+01,1.05E+06,9.43E+05,7.73E+04,5.09E+05,7.53E+04,5.17E+03,1.21E+04,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,1.13E+03,8.37E+02,1.36E+00,1.31E+02,1.38E-05,3.69E+01,2.72E+01,3.59E+01,3.79E-01,2.80E-01,3.41E-01,2.74E+00,7.75E-01,2.65E+02,2.20E+03,1.10E+03,5.13E+02,1.28E+04,6.39E+03,2.58E+03,1031
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,4.25E+06,5.14E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.07E+06,9.61E+05,7.30E+04,5.06E+05,7.52E+04,5.33E+03,1.17E+04,1.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,1.13E+03,8.37E+02,1.35E+00,1.32E+02,1.38E-05,3.67E+01,2.60E+01,3.73E+01,3.79E-01,2.67E-01,3.55E-01,2.73E+00,7.65E-01,2.68E+02,2.07E+03,1.03E+03,4.90E+02,1.27E+04,6.35E+03,2.56E+03,1032
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,4.24E+06,5.13E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.06E+06,9.56E+05,6.91E+04,5.05E+05,7.56E+04,5.47E+03,1.08E+04,1.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,1.13E+03,8.37E+02,1.35E+00,1.33E+02,1.37E-05,3.64E+01,2.47E+01,3.88E+01,3.78E-01,2.54E-01,3.68E-01,2.72E+00,7.66E-01,2.79E+02,1.95E+03,9.75E+02,4.48E+02,1.27E+04,6.33E+03,2.58E+03,1033
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,4.24E+06,5.13E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.05E+06,9.47E+05,6.65E+04,5.06E+05,7.54E+04,5.41E+03,1.05E+04,1.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,1.13E+03,8.36E+02,1.36E+00,1.34E+02,1.39E-05,3.61E+01,2.36E+01,4.03E+01,3.77E-01,2.41E-01,3.82E-01,2.71E+00,7.55E-01,2.83E+02,1.87E+03,9.34E+02,4.34E+02,1.27E+04,6.33E+03,2.54E+03,1034
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,4.24E+06,5.12E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.05E+06,9.45E+05,6.28E+04,5.04E+05,7.51E+04,5.58E+03,1.00E+04,1.78E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,1.13E+03,8.37E+02,1.35E+00,1.35E+02,1.38E-05,3.57E+01,2.24E+01,4.19E+01,3.75E-01,2.29E-01,3.95E-01,2.70E+00,7.50E-01,2.92E+02,1.77E+03,8.86E+02,4.14E+02,1.26E+04,6.31E+03,2.55E+03,1035
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,4.23E+06,5.10E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.04E+06,9.38E+05,5.93E+04,4.97E+05,7.45E+04,5.71E+03,9.52E+03,1.68E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,1.13E+03,8.35E+02,1.35E+00,1.36E+02,1.37E-05,3.53E+01,2.13E+01,4.34E+01,3.73E-01,2.18E-01,4.09E-01,2.69E+00,7.41E-01,2.95E+02,1.66E+03,8.32E+02,3.91E+02,1.24E+04,6.22E+03,2.51E+03,1036
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,4.22E+06,5.09E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.03E+06,9.29E+05,5.62E+04,4.92E+05,7.32E+04,5.82E+03,9.02E+03,1.59E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,1.13E+03,8.31E+02,1.36E+00,1.37E+02,1.37E-05,3.48E+01,2.02E+01,4.49E+01,3.70E-01,2.07E-01,4.23E-01,2.68E+00,7.25E-01,2.97E+02,1.57E+03,7.87E+02,3.76E+02,1.23E+04,6.14E+03,2.48E+03,1037
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,4.26E+06,5.15E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.54E+01,1.02E+06,9.19E+05,5.39E+04,4.92E+05,7.37E+04,5.93E+03,8.75E+03,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,1.15E+03,8.40E+02,1.37E+00,1.38E+02,1.38E-05,3.43E+01,1.92E+01,4.65E+01,3.67E-01,1.96E-01,4.37E-01,2.68E+00,7.32E-01,3.11E+02,1.50E+03,7.52E+02,3.48E+02,1.23E+04,6.15E+03,2.49E+03,1038
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,4.26E+06,5.13E+06,0.00E+00,1.40E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.01E+06,9.12E+05,5.07E+04,4.87E+05,7.27E+04,6.09E+03,8.38E+03,1.58E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,1.15E+03,8.35E+02,1.37E+00,1.39E+02,1.39E-05,3.38E+01,1.82E+01,4.81E+01,3.63E-01,1.86E-01,4.51E-01,2.66E+00,7.19E-01,3.15E+02,1.42E+03,7.09E+02,3.38E+02,1.22E+04,6.09E+03,2.45E+03,1039
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,4.26E+06,5.11E+06,0.00E+00,1.40E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.06E+06,9.53E+05,1.26E+05,4.58E+05,6.69E+04,3.25E+03,1.86E+04,1.57E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,1.12E+03,7.95E+02,1.41E+00,1.40E+02,1.55E-05,3.68E+01,4.54E+01,1.78E+01,3.50E-01,4.77E-01,1.73E-01,2.94E+00,5.25E-01,1.64E+02,3.54E+03,1.77E+03,8.11E+02,1.14E+04,5.69E+03,2.31E+03,1040
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,4.25E+06,5.11E+06,0.00E+00,1.41E+07,1.14E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.07E+06,9.64E+05,1.22E+05,4.71E+05,6.90E+04,3.39E+03,1.84E+04,1.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,1.12E+03,7.99E+02,1.40E+00,1.41E+02,1.54E-05,3.74E+01,4.39E+01,1.87E+01,3.58E-01,4.61E-01,1.81E-01,2.93E+00,5.49E-01,1.71E+02,3.45E+03,1.73E+03,7.92E+02,1.18E+04,5.88E+03,2.40E+03,1041
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,4.24E+06,5.10E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.07E+06,9.66E+05,1.19E+05,4.81E+05,7.07E+04,3.49E+03,1.79E+04,1.61E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,1.12E+03,8.04E+02,1.40E+00,1.42E+02,1.51E-05,3.79E+01,4.24E+01,1.97E+01,3.65E-01,4.44E-01,1.91E-01,2.92E+00,5.81E-01,1.80E+02,3.36E+03,1.68E+03,7.69E+02,1.20E+04,6.00E+03,2.44E+03,1042
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,4.23E+06,5.11E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.09E+06,9.77E+05,1.15E+05,4.90E+05,7.22E+04,3.70E+03,1.72E+04,1.64E+03,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,1.13E+03,8.10E+02,1.39E+00,1.43E+02,1.49E-05,3.84E+01,4.09E+01,2.07E+01,3.72E-01,4.28E-01,2.00E-01,2.91E+00,6.22E-01,1.90E+02,3.23E+03,1.62E+03,7.33E+02,1.22E+04,6.11E+03,2.49E+03,1043
2.30E+02,-2.10E+01,-9.00E+00,3.00E+01,4.22E+06,5.10E+06,0.00E+00,1.42E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.10E+06,9.87E+05,1.10E+05,4.95E+05,7.29E+04,3.67E+03,1.67E+04,1.61E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+02,1.12E+03,8.12E+02,1.38E+00,1.44E+02,1.46E-05,3.88E+01,3.94E+01,2.18E+01,3.78E-01,4.12E-01,2.10E-01,2.90E+00,6.40E-01,1.90E+02,3.11E+03,1.55E+03,7.12E+02,1.23E+04,6.16E+03,2.51E+03,1044
2.31E+02,-1.80E+01,-9.00E+00,3.00E+01,4.22E+06,5.08E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.09E+06,9.76E+05,1.05E+05,4.97E+05,7.28E+04,3.87E+03,1.58E+04,1.76E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,1.12E+03,8.11E+02,1.38E+00,1.45E+02,1.45E-05,3.92E+01,3.79E+01,2.29E+01,3.84E-01,3.96E-01,2.20E-01,2.89E+00,6.44E-01,1.86E+02,2.98E+03,1.49E+03,6.70E+02,1.24E+04,6.20E+03,2.51E+03,1045
2.32E+02,-1.50E+01,-9.00E+00,3.00E+01,4.25E+06,5.13E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.11E+06,9.98E+05,1.03E+05,5.15E+05,7.51E+04,4.07E+03,1.57E+04,1.78E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+02,1.13E+03,8.25E+02,1.38E+00,1.46E+02,1.44E-05,3.95E+01,3.65E+01,2.40E+01,3.89E-01,3.81E-01,2.31E-01,2.88E+00,7.18E-01,2.08E+02,2.91E+03,1.45E+03,6.70E+02,1.28E+04,6.42E+03,2.57E+03,1046
2.33E+02,-1.20E+01,-9.00E+00,3.00E+01,4.24E+06,5.13E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.11E+06,9.98E+05,9.95E+04,5.25E+05,7.68E+04,4.12E+03,1.53E+04,1.76E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+02,1.13E+03,8.27E+02,1.37E+00,1.47E+02,1.42E-05,3.98E+01,3.51E+01,2.51E+01,3.93E-01,3.65E-01,2.41E-01,2.87E+00,7.37E-01,2.15E+02,2.81E+03,1.41E+03,6.56E+02,1.31E+04,6.55E+03,2.64E+03,1047
2.34E+02,-9.00E+00,-9.00E+00,3.00E+01,4.23E+06,5.12E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.12E+06,1.00E+06,9.62E+04,5.32E+05,7.83E+04,4.30E+03,1.47E+04,1.80E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+02,1.14E+03,8.32E+02,1.37E+00,1.48E+02,1.40E-05,4.00E+01,3.37E+01,2.63E+01,3.98E-01,3.50E-01,2.52E-01,2.86E+00,7.63E-01,2.22E+02,2.70E+03,1.35E+03,6.21E+02,1.33E+04,6.64E+03,2.68E+03,1048
2.35E+02,-6.00E+00,-9.00E+00,3.00E+01,4.23E+06,5.12E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.12E+06,1.01E+06,9.22E+04,5.34E+05,7.85E+04,4.50E+03,1.41E+04,1.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E+02,1.14E+03,8.33E+02,1.37E+00,1.49E+02,1.40E-05,4.01E+01,3.23E+01,2.75E+01,4.01E-01,3.35E-01,2.64E-01,2.84E+00,7.83E-01,2.27E+02,2.59E+03,1.30E+03,5.98E+02,1.33E+04,6.67E+03,2.70E+03,1049
2.36E+02,-3.00E+00,-9.00E+00,3.00E+01,4.22E+06,5.11E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.12E+06,1.00E+06,8.79E+04,5.38E+05,7.96E+04,4.57E+03,1.35E+04,1.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E+02,1.13E+03,8.33E+02,1.36E+00,1.50E+02,1.39E-05,4.02E+01,3.10E+01,2.88E+01,4.04E-01,3.21E-01,2.75E-01,2.83E+00,7.85E-01,2.29E+02,2.45E+03,1.23E+03,5.71E+02,1.34E+04,6.72E+03,2.74E+03,1050
2.37E+02,0.00E+00,-9.00E+00,3.00E+01,4.21E+06,5.10E+06,0.00E+00,1.41E+07,1.16E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.11E+06,9.98E+05,8.31E+04,5.38E+05,7.95E+04,4.66E+03,1.28E+04,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E+02,1.14E+03,8.32E+02,1.36E+00,1.51E+02,1.38E-05,4.03E+01,2.97E+01,3.00E+01,4.07E-01,3.07E-01,2.87E-01,2.82E+00,7.89E-01,2.32E+02,2.34E+03,1.17E+03,5.32E+02,1.34E+04,6.71E+03,2.73E+03,1051
2.38E+02,3.00E+00,-9.00E+00,3.00E+01,4.20E+06,5.10E+06,0.00E+00,1.41E+07,1.15E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.11E+06,9.92E+05,7.96E+04,5.37E+05,7.97E+04,4.63E+03,1.23E+04,1.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+02,1.13E+03,8.33E+02,1.36E+00,1.52E+02,1.37E-05,4.02E+01,2.84E+01,3.14E+01,4.08E-01,2.93E-01,2.99E-01,2.80E+00,7.90E-01,2.36E+02,2.23E+03,1.11E+03,5.08E+02,1.34E+04,6.70E+03,2.73E+03,1052
