    #,   Plate Y,   Plate X,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,# peak_position, peak_width, peak_intensity,Fe,Nb,Ti,Fe_adjusted,Nb_adjusted,Ti_adjusted,# Ti_alpha,Ti_beta,Fe_alpha,Fe_beta
4.41E+02,1.20E+01,1.50E+01,3.00E+01,5.27E+06,6.32E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.12E+05,2.36E+05,6.85E+04,1.85E+04,8.45E+02,3.17E+02,1.33E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+02,8.38E+02,5.41E+02,1.55E+00,3.40E+02,3.37E-06,3.40E+02,2.00E+00,3.40E+02,1.66E-05,2.82E+00,3.94E-01,1.27E+02,0.158001071,0.343097344,0.498901585,0.372080943,0.241318786,0.386600271,3.35E+02,4.38E+01,1.89E+03,2.58E+02
4.42E+02,1.50E+01,1.50E+01,3.00E+01,5.26E+06,6.32E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.06E+05,2.31E+05,6.65E+04,1.81E+04,7.90E+02,2.75E+02,1.33E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E+02,8.36E+02,5.41E+02,1.55E+00,3.41E+02,3.41E-06,3.41E+02,1.00E+00,3.41E+02,1.62E-05,2.81E+00,3.96E-01,1.28E+02,0.141057047,0.351358174,0.507584779,0.369982634,0.254647312,0.375370054,3.12E+02,4.08E+01,1.81E+03,2.46E+02
4.43E+02,1.80E+01,1.50E+01,3.00E+01,5.30E+06,6.39E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.05E+05,2.32E+05,6.67E+04,1.79E+04,8.03E+02,2.82E+02,1.40E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.42E+02,8.44E+02,5.45E+02,1.55E+00,3.42E+02,3.42E-06,3.42E+02,2.00E+00,3.42E+02,1.71E-05,2.81E+00,3.94E-01,1.29E+02,0.125701958,0.358989576,0.515308466,0.367423284,0.268499456,0.36407726,3.13E+02,4.10E+01,1.82E+03,2.48E+02
4.44E+02,2.10E+01,1.50E+01,3.00E+01,5.30E+06,6.38E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.01E+05,2.29E+05,6.56E+04,1.79E+04,8.08E+02,2.52E+02,1.38E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.43E+02,8.42E+02,5.44E+02,1.55E+00,3.43E+02,3.47E-06,3.43E+02,1.00E+00,3.43E+02,1.79E-05,2.81E+00,3.95E-01,1.29E+02,0.111836897,0.366018175,0.522144928,0.364398002,0.282874081,0.352727917,3.00E+02,3.93E+01,1.83E+03,2.49E+02
4.45E+02,2.40E+01,1.50E+01,3.00E+01,5.29E+06,6.37E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.97E+05,2.27E+05,6.49E+04,1.76E+04,8.16E+02,2.56E+02,1.37E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E+02,8.43E+02,5.43E+02,1.55E+00,3.44E+02,3.46E-06,3.44E+02,1.00E+00,3.44E+02,1.91E-05,2.80E+00,3.94E-01,1.28E+02,0.099356913,0.372471399,0.528171688,0.360902241,0.29776557,0.341332189,2.85E+02,3.73E+01,1.80E+03,2.45E+02
4.46E+02,2.70E+01,1.50E+01,3.00E+01,5.29E+06,6.37E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.94E+05,2.25E+05,6.37E+04,1.71E+04,8.48E+02,2.33E+02,1.38E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+02,8.41E+02,5.42E+02,1.55E+00,3.45E+02,3.50E-06,3.45E+02,1.00E+00,3.45E+02,1.91E-05,2.80E+00,3.92E-01,1.28E+02,0.088154545,0.378379978,0.533465476,0.356934641,0.313168302,0.329897057,2.74E+02,3.58E+01,1.72E+03,2.35E+02
4.47E+02,3.00E+01,1.50E+01,3.00E+01,5.28E+06,6.36E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.86E+05,2.21E+05,6.24E+04,1.69E+04,7.60E+02,2.44E+02,1.37E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+02,8.39E+02,5.40E+02,1.55E+00,3.46E+02,3.53E-06,3.46E+02,2.00E+00,3.46E+02,1.96E-05,2.79E+00,3.88E-01,1.25E+02,0.078122783,0.383776726,0.538100491,0.352494676,0.329072159,0.318433165,2.71E+02,3.55E+01,1.69E+03,2.30E+02
4.52E+02,-3.00E+01,1.80E+01,3.00E+01,5.27E+06,6.35E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.31E+05,2.47E+05,7.11E+04,1.90E+04,7.22E+02,2.52E+02,1.29E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.47E+02,8.48E+02,5.41E+02,1.57E+00,3.47E+02,3.43E-06,3.47E+02,1.00E+00,3.47E+02,-2.13E-07,2.85E+00,4.03E-01,1.02E+02,0.560214923,0.177540704,0.262244373,0.392689646,0.101715267,0.505595087,4.53E+02,5.93E+01,2.00E+03,2.72E+02
4.53E+02,-2.70E+01,1.80E+01,3.00E+01,5.27E+06,6.34E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.33E+05,2.47E+05,7.24E+04,1.92E+04,7.37E+02,2.14E+02,1.29E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+02,8.48E+02,5.43E+02,1.56E+00,3.48E+02,3.38E-06,3.48E+02,1.00E+00,3.48E+02,1.62E-05,2.85E+00,4.02E-01,1.06E+02,0.525787348,0.192249267,0.281963385,0.395783189,0.108174861,0.49604195,4.41E+02,5.78E+01,1.98E+03,2.69E+02
4.54E+02,-2.40E+01,1.80E+01,3.00E+01,5.26E+06,6.33E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.32E+05,2.46E+05,7.17E+04,1.94E+04,7.57E+02,2.59E+02,1.27E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+02,8.43E+02,5.41E+02,1.56E+00,3.49E+02,3.36E-06,3.49E+02,1.00E+00,3.49E+02,1.52E-05,2.85E+00,4.00E-01,1.07E+02,0.491181625,0.20716691,0.301651465,0.398583866,0.11498285,0.486433283,4.28E+02,5.60E+01,1.95E+03,2.65E+02
4.55E+02,-2.10E+01,1.80E+01,3.00E+01,5.30E+06,6.40E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,3.41E+05,2.51E+05,7.38E+04,1.97E+04,7.65E+02,2.52E+02,1.28E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+02,8.52E+02,5.47E+02,1.56E+00,3.50E+02,3.37E-06,3.50E+02,2.00E+00,3.50E+02,1.40E-05,2.85E+00,4.03E-01,1.11E+02,0.456735681,0.222160161,0.321104158,0.401079325,0.122155541,0.476765134,4.24E+02,5.56E+01,2.06E+03,2.81E+02
4.56E+02,-1.80E+01,1.80E+01,3.00E+01,5.30E+06,6.40E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.40E+05,2.50E+05,7.41E+04,2.00E+04,8.10E+02,2.55E+02,1.28E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E+02,8.57E+02,5.50E+02,1.56E+00,3.51E+02,3.32E-06,3.51E+02,1.00E+00,3.51E+02,1.55E-05,2.85E+00,4.02E-01,1.15E+02,0.422775649,0.23709337,0.340130982,0.403255579,0.129707839,0.467036583,4.09E+02,5.36E+01,2.07E+03,2.82E+02
4.57E+02,-1.50E+01,1.80E+01,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.42E+05,2.51E+05,7.49E+04,1.99E+04,8.11E+02,2.33E+02,1.29E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.52E+02,8.55E+02,5.49E+02,1.56E+00,3.52E+02,3.31E-06,3.52E+02,1.00E+00,3.52E+02,1.64E-05,2.86E+00,4.06E-01,1.16E+02,0.389612982,0.251836087,0.358550931,0.40510078,0.137654094,0.457245126,4.03E+02,5.28E+01,2.03E+03,2.76E+02
4.58E+02,-1.20E+01,1.80E+01,3.00E+01,5.29E+06,6.38E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.40E+05,2.50E+05,7.50E+04,1.99E+04,8.35E+02,2.35E+02,1.27E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E+02,8.54E+02,5.49E+02,1.56E+00,3.53E+02,3.29E-06,3.53E+02,2.00E+00,3.53E+02,1.44E-05,2.85E+00,4.08E-01,1.18E+02,0.357522518,0.266269891,0.376207591,0.406602147,0.146011554,0.447386299,3.85E+02,5.04E+01,2.02E+03,2.75E+02
4.59E+02,-9.00E+00,1.80E+01,3.00E+01,5.28E+06,6.37E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.42E+05,2.52E+05,7.54E+04,2.03E+04,8.38E+02,2.27E+02,1.29E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+02,8.51E+02,5.50E+02,1.55E+00,3.54E+02,3.29E-06,3.54E+02,1.00E+00,3.54E+02,1.53E-05,2.85E+00,4.05E-01,1.18E+02,0.326744283,0.280286647,0.39296907,0.407745661,0.154793817,0.437460522,3.86E+02,5.05E+01,2.08E+03,2.83E+02
4.60E+02,-6.00E+00,1.80E+01,3.00E+01,5.28E+06,6.36E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.41E+05,2.51E+05,7.47E+04,2.00E+04,8.21E+02,2.40E+02,1.28E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+02,8.50E+02,5.48E+02,1.55E+00,3.55E+02,3.30E-06,3.55E+02,1.00E+00,3.55E+02,1.57E-05,2.85E+00,4.05E-01,1.18E+02,0.297471608,0.293796423,0.408731969,0.408519286,0.164013418,0.427467296,3.73E+02,4.89E+01,2.09E+03,2.84E+02
4.61E+02,-3.00E+00,1.80E+01,3.00E+01,5.27E+06,6.36E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.39E+05,2.51E+05,7.49E+04,2.01E+04,7.96E+02,2.38E+02,1.29E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+02,8.52E+02,5.48E+02,1.55E+00,3.56E+02,3.29E-06,3.56E+02,2.00E+00,3.56E+02,1.49E-05,2.85E+00,4.07E-01,1.21E+02,0.269851008,0.306724371,0.423424622,0.408907759,0.173685052,0.417407189,3.72E+02,4.87E+01,2.02E+03,2.75E+02
4.62E+02,0.00E+00,1.80E+01,3.00E+01,5.26E+06,6.35E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.38E+05,2.50E+05,7.40E+04,2.05E+04,7.70E+02,2.56E+02,1.29E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+02,8.49E+02,5.48E+02,1.55E+00,3.57E+02,3.30E-06,3.57E+02,1.00E+00,3.57E+02,1.48E-05,2.85E+00,4.06E-01,1.21E+02,0.243980161,0.319016857,0.437002982,0.408898216,0.183820625,0.407281159,3.51E+02,4.60E+01,2.03E+03,2.77E+02
4.63E+02,3.00E+00,1.80E+01,3.00E+01,5.30E+06,6.39E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.39E+05,2.51E+05,7.54E+04,2.02E+04,8.25E+02,2.35E+02,1.29E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,8.53E+02,5.52E+02,1.55E+00,3.58E+02,3.33E-06,3.58E+02,1.00E+00,3.58E+02,1.50E-05,2.85E+00,4.07E-01,1.22E+02,0.219916798,0.330634134,0.449449069,0.408478117,0.194432075,0.397089808,3.44E+02,4.51E+01,2.04E+03,2.77E+02
4.64E+02,6.00E+00,1.80E+01,3.00E+01,5.30E+06,6.40E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.35E+05,2.48E+05,7.41E+04,2.02E+04,8.41E+02,2.61E+02,1.28E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+02,8.54E+02,5.51E+02,1.55E+00,3.59E+02,3.31E-06,3.59E+02,1.00E+00,3.59E+02,1.56E-05,2.84E+00,4.08E-01,1.24E+02,0.197673445,0.341553713,0.460772842,0.407634047,0.205529411,0.386836542,3.38E+02,4.43E+01,2.00E+03,2.72E+02
4.65E+02,9.00E+00,1.80E+01,3.00E+01,5.30E+06,6.40E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.30E+05,2.45E+05,7.38E+04,1.98E+04,8.23E+02,2.65E+02,1.32E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+02,8.52E+02,5.50E+02,1.55E+00,3.60E+02,3.34E-06,3.60E+02,1.00E+00,3.60E+02,1.70E-05,2.84E+00,4.06E-01,1.23E+02,0.177231109,0.351765457,0.471003433,0.406354475,0.217120857,0.376524667,3.25E+02,4.25E+01,2.00E+03,2.72E+02
4.66E+02,1.20E+01,1.80E+01,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.24E+05,2.43E+05,7.39E+04,1.99E+04,8.69E+02,2.42E+02,1.34E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+02,8.52E+02,5.49E+02,1.55E+00,3.61E+02,3.35E-06,3.61E+02,1.00E+00,3.61E+02,1.55E-05,2.84E+00,4.03E-01,1.23E+02,0.158541288,0.361274291,0.480184421,0.404625654,0.229215051,0.366159295,3.13E+02,4.10E+01,2.00E+03,2.72E+02
4.67E+02,1.50E+01,1.80E+01,3.00E+01,5.28E+06,6.38E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.22E+05,2.42E+05,7.25E+04,1.97E+04,9.19E+02,2.52E+02,1.33E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+02,8.46E+02,5.46E+02,1.55E+00,3.62E+02,3.38E-06,3.62E+02,1.00E+00,3.62E+02,1.54E-05,2.83E+00,4.06E-01,1.23E+02,0.14153336,0.37009161,0.48837503,0.402442041,0.241817283,0.355740676,3.08E+02,4.04E+01,1.97E+03,2.68E+02
4.68E+02,1.80E+01,1.80E+01,3.00E+01,5.28E+06,6.37E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.17E+05,2.39E+05,7.18E+04,1.93E+04,8.30E+02,2.34E+02,1.33E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+02,8.46E+02,5.46E+02,1.55E+00,3.63E+02,3.41E-06,3.63E+02,1.00E+00,3.63E+02,1.56E-05,2.83E+00,4.05E-01,1.23E+02,0.126119521,0.378237034,0.495643445,0.399792433,0.254932135,0.345275432,2.91E+02,3.82E+01,1.98E+03,2.69E+02
4.69E+02,2.10E+01,1.80E+01,3.00E+01,5.27E+06,6.36E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.12E+05,2.35E+05,7.07E+04,1.90E+04,8.36E+02,2.66E+02,1.32E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E+02,8.43E+02,5.45E+02,1.55E+00,3.64E+02,3.39E-06,3.64E+02,1.00E+00,3.64E+02,1.64E-05,2.83E+00,4.04E-01,1.22E+02,0.112202498,0.385734893,0.50206261,0.396667097,0.268561774,0.334771129,2.83E+02,3.71E+01,1.95E+03,2.66E+02
4.70E+02,2.40E+01,1.80E+01,3.00E+01,5.26E+06,6.35E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.09E+05,2.34E+05,6.87E+04,1.87E+04,7.90E+02,2.61E+02,1.34E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+02,8.40E+02,5.43E+02,1.55E+00,3.65E+02,3.43E-06,3.65E+02,1.00E+00,3.65E+02,1.64E-05,2.82E+00,4.01E-01,1.19E+02,0.09967655,0.392615395,0.507708055,0.393064278,0.282705378,0.324230345,2.75E+02,3.60E+01,1.86E+03,2.54E+02
4.71E+02,2.70E+01,1.80E+01,3.00E+01,5.28E+06,6.38E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.04E+05,2.32E+05,6.83E+04,1.82E+04,8.51E+02,2.50E+02,1.35E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E+02,8.46E+02,5.45E+02,1.55E+00,3.66E+02,3.45E-06,3.66E+02,1.00E+00,3.66E+02,1.82E-05,2.81E+00,4.06E-01,1.20E+02,0.08843373,0.398908371,0.512657899,0.388978933,0.297359292,0.313661775,2.62E+02,3.43E+01,1.86E+03,2.53E+02
4.72E+02,3.00E+01,1.80E+01,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,3.02E+05,2.31E+05,6.70E+04,1.83E+04,8.18E+02,2.64E+02,1.37E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E+02,8.48E+02,5.46E+02,1.55E+00,3.67E+02,3.45E-06,3.67E+02,2.00E+00,3.67E+02,1.94E-05,2.81E+00,4.09E-01,1.17E+02,0.078366754,0.404645129,0.516988117,0.384409982,0.312521831,0.303068187,2.56E+02,3.35E+01,1.87E+03,2.54E+02
4.78E+02,-2.70E+01,2.10E+01,3.00E+01,5.29E+06,6.40E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.44E+05,2.53E+05,7.74E+04,2.04E+04,7.87E+02,2.16E+02,1.26E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+02,8.55E+02,5.48E+02,1.56E+00,3.68E+02,3.36E-06,3.68E+02,1.00E+00,3.68E+02,5.01E-07,2.88E+00,4.08E-01,1.06E+02,0.526963521,0.200869935,0.272166545,0.430303162,0.103164268,0.466532571,4.10E+02,5.38E+01,2.11E+03,2.86E+02
4.79E+02,-2.40E+01,2.10E+01,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.48E+05,2.55E+05,7.73E+04,2.06E+04,8.03E+02,2.63E+02,1.27E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+02,8.53E+02,5.49E+02,1.55E+00,3.69E+02,3.31E-06,3.69E+02,1.00E+00,3.69E+02,1.77E-05,2.88E+00,4.07E-01,1.07E+02,0.492281141,0.216601496,0.291117363,0.433009885,0.109550642,0.457439473,4.04E+02,5.29E+01,2.09E+03,2.84E+02
