# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity
1.97E+02,3.00E+01,-1.50E+01,3.00E+01,3.97E+06,4.67E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.24E+06,1.82E+06,1.83E+05,1.29E+06,1.98E+05,1.69E+04,2.88E+04,3.68E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+02,2.63E+03,1.27E+03,2.06E+00,1.16E+02,3.22E-06,31.45414291,19.83441328,48.71144381,31.76566562,19.69149928,48.5428351,2.67E+00,5.91E-01,1.48E+03
2.01E+02,-3.30E+01,-1.20E+01,3.00E+01,3.96E+06,4.62E+06,0.00E+00,1.41E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.55E+06,2.02E+06,3.95E+05,1.33E+06,1.96E+05,6.96E+03,5.89E+04,3.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+02,1.97E+03,1.17E+03,1.69E+00,1.17E+02,3.57E-06,33.81259209,47.72108271,18.4663252,33.44950745,47.95183721,18.59865534,2.92E+00,5.69E-01,7.99E+02
2.02E+02,-3.00E+01,-1.20E+01,3.00E+01,3.95E+06,4.60E+06,0.00E+00,1.42E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.56E+06,2.03E+06,3.86E+05,1.34E+06,1.98E+05,7.36E+03,5.75E+04,3.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+02,1.98E+03,1.17E+03,1.69E+00,1.18E+02,3.64E-06,34.36726606,46.16129299,19.47144096,34.03545175,46.3580849,19.60646335,2.91E+00,5.82E-01,7.98E+02
2.03E+02,-2.70E+01,-1.20E+01,3.00E+01,3.95E+06,4.59E+06,0.00E+00,1.42E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.57E+06,2.03E+06,3.74E+05,1.35E+06,2.00E+05,7.73E+03,5.54E+04,4.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+02,2.00E+03,1.19E+03,1.69E+00,1.19E+02,3.75E-06,34.87869692,44.60580803,20.51549505,34.57870984,44.76939052,20.65189964,2.90E+00,5.99E-01,8.01E+02
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,3.94E+06,4.59E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.59E+06,2.04E+06,3.62E+05,1.37E+06,2.03E+05,8.06E+03,5.43E+04,4.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,2.01E+03,1.19E+03,1.68E+00,1.20E+02,3.66E-06,35.34496025,43.05475077,21.60028898,35.07724559,43.1861287,21.73662572,2.89E+00,6.12E-01,8.02E+02
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,3.92E+06,4.58E+06,0.00E+00,1.41E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.60E+06,2.05E+06,3.50E+05,1.38E+06,2.05E+05,8.72E+03,5.25E+04,4.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,2.03E+03,1.20E+03,1.68E+00,1.21E+02,3.53E-06,35.76185587,41.5161332,22.72201093,35.52689208,41.616515,22.85659292,2.87E+00,6.25E-01,8.06E+02
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,3.96E+06,4.63E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.62E+06,2.06E+06,3.41E+05,1.40E+06,2.08E+05,8.77E+03,5.10E+04,4.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,2.07E+03,1.22E+03,1.69E+00,1.22E+02,3.64E-06,36.1285092,39.98762321,23.8838676,35.92671445,40.05842911,24.01485644,2.86E+00,6.38E-01,8.25E+02
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,3.96E+06,4.65E+06,0.00E+00,1.42E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.63E+06,2.07E+06,3.31E+05,1.42E+06,2.10E+05,9.35E+03,5.02E+04,4.11E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,2.10E+03,1.24E+03,1.69E+00,1.23E+02,3.58E-06,36.4416651,38.47696756,25.08136735,36.27316287,38.51990117,25.20693596,2.85E+00,6.49E-01,8.46E+02
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,3.96E+06,4.64E+06,0.00E+00,1.42E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.62E+06,2.06E+06,3.21E+05,1.43E+06,2.13E+05,9.91E+03,4.86E+04,4.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,2.12E+03,1.24E+03,1.70E+00,1.24E+02,3.39E-06,36.70008541,36.98440669,26.3155079,36.56511472,37.00124784,26.43363745,2.83E+00,6.57E-01,8.68E+02
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,3.95E+06,4.64E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.62E+06,2.06E+06,3.09E+05,1.44E+06,2.14E+05,1.03E+04,4.70E+04,4.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,2.14E+03,1.25E+03,1.71E+00,1.25E+02,3.38E-06,36.9025615,35.51008612,27.58735238,36.8014656,35.50261954,27.69591487,2.82E+00,6.63E-01,8.94E+02
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,3.95E+06,4.62E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.60E+06,2.05E+06,2.98E+05,1.44E+06,2.14E+05,1.08E+04,4.52E+04,4.11E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,2.15E+03,1.25E+03,1.72E+00,1.26E+02,3.30E-06,37.04727966,34.06145697,28.89126338,36.98000716,34.03182288,28.98816996,2.81E+00,6.67E-01,9.17E+02
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,3.95E+06,4.60E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.57E+06,2.03E+06,2.86E+05,1.44E+06,2.15E+05,1.12E+04,4.34E+04,4.09E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,2.17E+03,1.25E+03,1.74E+00,1.27E+02,3.29E-06,37.13384743,32.63600955,30.23014302,37.10054095,32.58626865,30.3131904,2.80E+00,6.69E-01,9.42E+02
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,3.94E+06,4.58E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.57E+06,2.03E+06,2.71E+05,1.43E+06,2.13E+05,1.16E+04,4.11E+04,3.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,2.19E+03,1.25E+03,1.75E+00,1.28E+02,3.41E-06,37.16141706,31.24077312,31.59780982,37.16208377,31.17323158,31.66468464,2.79E+00,6.70E-01,9.66E+02
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,3.93E+06,4.57E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.53E+06,2.01E+06,2.60E+05,1.43E+06,2.13E+05,1.19E+04,3.97E+04,4.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,2.21E+03,1.25E+03,1.77E+00,1.29E+02,3.41E-06,37.13000433,29.87548864,32.99450702,37.16477083,29.79219866,33.04303051,2.78E+00,6.69E-01,1.00E+03
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,3.94E+06,4.61E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.53E+06,2.00E+06,2.50E+05,1.43E+06,2.14E+05,1.23E+04,3.85E+04,4.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,2.26E+03,1.26E+03,1.79E+00,1.30E+02,3.35E-06,37.03961246,28.53979196,34.42059557,37.1084383,28.44298879,34.44857291,2.77E+00,6.66E-01,1.04E+03
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,3.96E+06,4.63E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.52E+06,2.00E+06,2.40E+05,1.44E+06,2.15E+05,1.28E+04,3.74E+04,4.09E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,2.31E+03,1.27E+03,1.81E+00,1.31E+02,3.31E-06,36.89112657,27.23985754,35.86901589,36.99381051,27.13181956,35.87436993,2.76E+00,6.61E-01,1.09E+03
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,3.95E+06,4.62E+06,0.00E+00,1.40E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.47E+06,1.97E+06,2.29E+05,1.43E+06,2.15E+05,1.33E+04,3.52E+04,4.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,2.32E+03,1.26E+03,1.84E+00,1.32E+02,3.19E-06,36.68491245,25.97276458,37.34232297,36.82156071,25.85551961,37.32291968,2.75E+00,6.54E-01,1.13E+03
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,3.94E+06,4.62E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.43E+06,1.94E+06,2.19E+05,1.42E+06,2.13E+05,1.36E+04,3.39E+04,4.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,2.35E+03,1.26E+03,1.87E+00,1.33E+02,3.12E-06,36.42291417,24.7440503,38.83303553,36.59326952,24.61973507,38.78699542,2.74E+00,6.48E-01,1.17E+03
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,3.95E+06,4.61E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.41E+06,1.93E+06,2.08E+05,1.41E+06,2.12E+05,1.41E+04,3.22E+04,3.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,2.39E+03,1.27E+03,1.89E+00,1.34E+02,3.32E-06,36.10624407,23.55262855,40.34112738,36.31007203,23.42319119,40.26673678,2.73E+00,6.43E-01,1.21E+03
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,3.94E+06,4.61E+06,0.00E+00,1.40E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.40E+06,1.92E+06,1.98E+05,1.40E+06,2.11E+05,1.47E+04,3.08E+04,3.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,2.43E+03,1.27E+03,1.91E+00,1.35E+02,3.31E-06,35.73617388,22.39743618,41.86638995,35.9733788,22.26468137,41.76193983,2.72E+00,6.36E-01,1.26E+03
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,3.93E+06,4.58E+06,0.00E+00,1.39E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.35E+06,1.89E+06,1.88E+05,1.37E+06,2.09E+05,1.47E+04,2.92E+04,3.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,2.44E+03,1.26E+03,1.94E+00,1.36E+02,3.32E-06,35.31595426,21.28288603,43.40115971,35.58611852,21.14853493,43.26534655,2.71E+00,6.29E-01,1.28E+03
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,3.93E+06,4.56E+06,0.00E+00,1.39E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.28E+06,1.85E+06,1.77E+05,1.35E+06,2.06E+05,1.53E+04,2.81E+04,3.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,2.46E+03,1.25E+03,1.96E+00,1.37E+02,3.31E-06,34.8464775,20.20568045,44.94784205,35.14931622,20.07127679,44.77940699,2.70E+00,6.19E-01,1.31E+03
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,3.88E+06,4.51E+06,0.00E+00,1.23E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.27E+06,1.84E+06,1.69E+05,1.35E+06,2.05E+05,1.57E+04,2.68E+04,3.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,2.50E+03,1.26E+03,1.99E+00,1.38E+02,3.30E-06,34.33190948,19.16955725,46.49853327,34.66686007,19.03658268,46.29655725,2.69E+00,6.12E-01,1.36E+03
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,3.96E+06,4.61E+06,0.00E+00,1.38E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.25E+06,1.82E+06,1.63E+05,1.33E+06,2.03E+05,1.64E+04,2.58E+04,3.76E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,2.55E+03,1.26E+03,2.02E+00,1.39E+02,3.30E-06,33.77416765,18.17264881,48.05318354,34.14071196,18.042373,47.81691503,2.68E+00,6.04E-01,1.41E+03
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,3.96E+06,4.57E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,2.62E+06,2.06E+06,3.64E+05,1.40E+06,2.05E+05,6.78E+03,5.45E+04,4.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,1.99E+03,1.18E+03,1.68E+00,1.40E+02,3.76E-06,36.82508504,45.36103105,17.81388391,36.43705493,45.62435864,17.93858643,2.95E+00,5.59E-01,8.05E+02
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,3.95E+06,4.57E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.63E+06,2.07E+06,3.57E+05,1.42E+06,2.09E+05,7.06E+03,5.35E+04,4.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,2.00E+03,1.19E+03,1.68E+00,1.41E+02,3.59E-06,37.39578913,43.85504359,18.74916727,37.04157426,44.08292485,18.87550088,2.94E+00,5.72E-01,8.08E+02
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,3.95E+06,4.56E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.66E+06,2.08E+06,3.47E+05,1.44E+06,2.11E+05,7.41E+03,5.20E+04,4.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,2.01E+03,1.20E+03,1.68E+00,1.42E+02,3.54E-06,37.92112048,42.3586575,19.72022202,37.60124472,42.55196234,19.84679293,2.93E+00,5.85E-01,8.04E+02
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,3.94E+06,4.57E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.68E+06,2.10E+06,3.36E+05,1.45E+06,2.15E+05,7.88E+03,5.04E+04,4.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,2.04E+03,1.22E+03,1.67E+00,1.43E+02,3.69E-06,38.39931302,40.87176296,20.72892403,38.11421721,41.03158855,20.85419424,2.91E+00,6.01E-01,8.10E+02
2.30E+02,-2.10E+01,-9.00E+00,3.00E+01,3.92E+06,4.57E+06,0.00E+00,1.41E+07,1.23E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.69E+06,2.10E+06,3.26E+05,1.47E+06,2.17E+05,8.21E+03,4.88E+04,4.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+02,2.05E+03,1.23E+03,1.67E+00,1.44E+02,3.69E-06,38.8262623,39.40184104,21.77189666,38.57624002,39.52956613,21.89419384,2.90E+00,6.17E-01,8.13E+02
2.31E+02,-1.80E+01,-9.00E+00,3.00E+01,3.90E+06,4.53E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.67E+06,2.09E+06,3.15E+05,1.47E+06,2.17E+05,8.50E+03,4.74E+04,4.20E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,2.05E+03,1.22E+03,1.67E+00,1.45E+02,3.68E-06,39.20135043,37.94623001,22.85241956,38.98665442,38.04331627,22.97002931,2.89E+00,6.30E-01,8.13E+02
2.32E+02,-1.50E+01,-9.00E+00,3.00E+01,3.91E+06,4.56E+06,0.00E+00,1.41E+07,1.24E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.69E+06,2.10E+06,3.04E+05,1.49E+06,2.20E+05,8.90E+03,4.60E+04,4.20E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+02,2.08E+03,1.24E+03,1.68E+00,1.46E+02,3.60E-06,39.52111937,36.5123065,23.96657412,39.34207563,36.58035347,24.0775709,2.87E+00,6.44E-01,8.27E+02
