# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta
4.45E+02,2.40E+01,1.50E+01,3.00E+01,3.98E+06,4.62E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.64E+05,8.76E+05,4.17E+04,5.21E+05,7.79E+04,6.29E+03,7.07E+03,1.40E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E+02,1.06E+03,7.82E+02,1.35E+00,3.44E+02,1.10E-05,3.46E+01,1.41E+01,5.13E+01,0.466889203,0.145938932,0.387171865,2.62E+00,7.51E-01,2.57E+02,1.14E+03,5.70E+02,2.77E+02,1.29E+04,6.43E+03,2.61E+03
4.46E+02,2.70E+01,1.50E+01,3.00E+01,3.97E+06,4.62E+06,0.00E+00,1.38E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.60E+05,8.72E+05,3.91E+04,5.23E+05,7.84E+04,6.29E+03,6.66E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+02,1.07E+03,7.85E+02,1.36E+00,3.45E+02,1.10E-05,3.40E+01,1.35E+01,5.25E+01,0.473317951,0.137801541,0.388880508,2.61E+00,7.48E-01,2.58E+02,1.06E+03,5.31E+02,2.53E+02,1.29E+04,6.47E+03,2.63E+03
4.47E+02,3.00E+01,1.50E+01,3.00E+01,3.95E+06,4.59E+06,0.00E+00,1.43E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.48E+05,8.62E+05,3.72E+04,5.16E+05,7.75E+04,6.17E+03,6.26E+03,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+02,1.05E+03,7.78E+02,1.35E+00,3.46E+02,1.09E-05,3.34E+01,1.28E+01,5.38E+01,0.479520774,0.1301526,0.390326626,2.59E+00,7.69E-01,2.52E+02,1.02E+03,5.09E+02,2.36E+02,1.28E+04,6.38E+03,2.60E+03
4.52E+02,-3.00E+01,1.80E+01,3.00E+01,3.94E+06,4.52E+06,0.00E+00,1.44E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.54E+05,7.83E+05,8.37E+04,3.95E+05,5.87E+04,3.75E+03,1.29E+04,1.39E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.47E+02,9.89E+02,7.09E+02,1.40E+00,3.47E+02,1.29E-05,4.22E+01,2.90E+01,2.88E+01,0.331086946,0.380498352,0.288414701,2.68E+00,9.64E-01,1.02E+02,2.34E+03,1.17E+03,5.48E+02,9.76E+03,4.88E+03,1.98E+03
4.53E+02,-2.70E+01,1.80E+01,3.00E+01,3.97E+06,4.58E+06,0.00E+00,1.45E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.84E+05,8.09E+05,8.25E+04,4.17E+05,6.17E+04,4.09E+03,1.27E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+02,1.00E+03,7.24E+02,1.39E+00,3.48E+02,1.28E-05,4.23E+01,2.80E+01,2.97E+01,0.342680073,0.361993483,0.295326445,2.75E+00,8.78E-01,1.29E+02,2.29E+03,1.15E+03,5.39E+02,1.03E+04,5.17E+03,2.10E+03
4.54E+02,-2.40E+01,1.80E+01,3.00E+01,3.97E+06,4.60E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.06E+05,8.28E+05,8.03E+04,4.33E+05,6.41E+04,4.14E+03,1.24E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+02,1.01E+03,7.34E+02,1.38E+00,3.49E+02,1.25E-05,4.24E+01,2.69E+01,3.07E+01,0.354083449,0.344001446,0.301915105,2.75E+00,8.52E-01,1.42E+02,2.25E+03,1.13E+03,5.25E+02,1.07E+04,5.37E+03,2.16E+03
4.55E+02,-2.10E+01,1.80E+01,3.00E+01,3.96E+06,4.59E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.08E+05,8.29E+05,7.73E+04,4.46E+05,6.58E+04,4.38E+03,1.18E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+02,1.01E+03,7.37E+02,1.38E+00,3.50E+02,1.24E-05,4.24E+01,2.59E+01,3.18E+01,0.365236836,0.326616864,0.3081463,2.75E+00,8.34E-01,1.51E+02,2.16E+03,1.08E+03,4.97E+02,1.10E+04,5.52E+03,2.22E+03
4.56E+02,-1.80E+01,1.80E+01,3.00E+01,3.96E+06,4.60E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.22E+05,8.42E+05,7.47E+04,4.62E+05,6.87E+04,4.51E+03,1.16E+04,1.40E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E+02,1.02E+03,7.44E+02,1.37E+00,3.51E+02,1.22E-05,4.23E+01,2.49E+01,3.28E+01,0.376155087,0.309805599,0.314039315,2.75E+00,8.43E-01,1.65E+02,2.08E+03,1.04E+03,4.84E+02,1.14E+04,5.72E+03,2.32E+03
4.57E+02,-1.50E+01,1.80E+01,3.00E+01,3.95E+06,4.61E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.43E+05,8.58E+05,7.25E+04,4.76E+05,7.04E+04,4.59E+03,1.14E+04,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.52E+02,1.02E+03,7.52E+02,1.36E+00,3.52E+02,1.21E-05,4.22E+01,2.39E+01,3.39E+01,0.386785087,0.293644169,0.319570744,2.74E+00,8.18E-01,1.72E+02,2.01E+03,1.01E+03,4.74E+02,1.18E+04,5.89E+03,2.38E+03
4.58E+02,-1.20E+01,1.80E+01,3.00E+01,3.94E+06,4.62E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.50E+05,8.64E+05,6.98E+04,4.88E+05,7.24E+04,4.69E+03,1.10E+04,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E+02,1.03E+03,7.56E+02,1.36E+00,3.53E+02,1.20E-05,4.21E+01,2.30E+01,3.49E+01,0.397128711,0.278119362,0.324751927,2.75E+00,8.04E-01,1.79E+02,1.94E+03,9.72E+02,4.50E+02,1.21E+04,6.06E+03,2.45E+03
4.59E+02,-9.00E+00,1.80E+01,3.00E+01,3.94E+06,4.58E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.54E+01,9.39E+05,8.54E+05,6.57E+04,4.94E+05,7.39E+04,4.73E+03,1.04E+04,1.36E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+02,1.02E+03,7.53E+02,1.36E+00,3.54E+02,1.19E-05,4.19E+01,2.20E+01,3.60E+01,0.407194876,0.263215153,0.32958997,2.74E+00,7.97E-01,1.85E+02,1.82E+03,9.11E+02,4.29E+02,1.22E+04,6.11E+03,2.49E+03
4.60E+02,-6.00E+00,1.80E+01,3.00E+01,3.94E+06,4.55E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.55E+05,8.69E+05,6.29E+04,5.00E+05,7.45E+04,4.86E+03,9.87E+03,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+02,1.02E+03,7.53E+02,1.35E+00,3.55E+02,1.17E-05,4.17E+01,2.11E+01,3.71E+01,0.416939367,0.248984684,0.334075948,2.74E+00,7.98E-01,1.93E+02,1.75E+03,8.74E+02,3.97E+02,1.23E+04,6.17E+03,2.52E+03
4.61E+02,-3.00E+00,1.80E+01,3.00E+01,3.97E+06,4.58E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.63E+05,8.75E+05,6.01E+04,5.12E+05,7.65E+04,5.06E+03,9.65E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+02,1.03E+03,7.62E+02,1.35E+00,3.56E+02,1.16E-05,4.15E+01,2.03E+01,3.82E+01,0.426392376,0.235381077,0.338226547,2.73E+00,7.98E-01,2.02E+02,1.65E+03,8.24E+02,3.95E+02,1.27E+04,6.34E+03,2.57E+03
4.62E+02,0.00E+00,1.80E+01,3.00E+01,3.98E+06,4.61E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.80E+05,8.90E+05,5.80E+04,5.23E+05,7.77E+04,5.11E+03,9.25E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+02,1.03E+03,7.70E+02,1.34E+00,3.57E+02,1.15E-05,4.12E+01,1.94E+01,3.94E+01,0.435518655,0.222443165,0.342038181,2.73E+00,7.98E-01,2.09E+02,1.59E+03,7.97E+02,3.73E+02,1.30E+04,6.49E+03,2.62E+03
4.63E+02,3.00E+00,1.80E+01,3.00E+01,3.97E+06,4.60E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.83E+05,8.92E+05,5.52E+04,5.28E+05,7.85E+04,5.18E+03,9.00E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,1.03E+03,7.70E+02,1.34E+00,3.58E+02,1.15E-05,4.09E+01,1.86E+01,4.05E+01,0.444336279,0.210139142,0.345524578,2.72E+00,7.89E-01,2.12E+02,1.53E+03,7.66E+02,3.62E+02,1.30E+04,6.52E+03,2.66E+03
4.64E+02,6.00E+00,1.80E+01,3.00E+01,3.97E+06,4.59E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,9.84E+05,8.92E+05,5.27E+04,5.37E+05,8.00E+04,5.37E+03,8.63E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+02,1.03E+03,7.74E+02,1.33E+00,3.59E+02,1.13E-05,4.05E+01,1.78E+01,4.17E+01,0.452864296,0.198438984,0.34869672,2.72E+00,7.79E-01,2.18E+02,1.45E+03,7.25E+02,3.38E+02,1.33E+04,6.64E+03,2.70E+03
4.65E+02,9.00E+00,1.80E+01,3.00E+01,3.96E+06,4.58E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.89E+05,8.96E+05,5.02E+04,5.43E+05,8.04E+04,5.38E+03,8.23E+03,1.35E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+02,1.03E+03,7.73E+02,1.33E+00,3.60E+02,1.13E-05,4.01E+01,1.71E+01,4.29E+01,0.461078109,0.187364778,0.351557113,2.71E+00,7.85E-01,2.23E+02,1.37E+03,6.85E+02,3.25E+02,1.34E+04,6.71E+03,2.73E+03
4.66E+02,1.20E+01,1.80E+01,3.00E+01,3.96E+06,4.61E+06,0.00E+00,1.45E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,9.94E+05,9.00E+05,4.83E+04,5.50E+05,8.25E+04,5.48E+03,7.94E+03,1.36E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+02,1.04E+03,7.81E+02,1.33E+00,3.61E+02,1.12E-05,3.96E+01,1.63E+01,4.40E+01,0.469014195,0.176863856,0.354121949,2.70E+00,7.69E-01,2.23E+02,1.32E+03,6.60E+02,3.06E+02,1.36E+04,6.78E+03,2.79E+03
4.67E+02,1.50E+01,1.80E+01,3.00E+01,3.96E+06,4.58E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.92E+05,8.99E+05,4.56E+04,5.50E+05,8.19E+04,5.51E+03,7.66E+03,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+02,1.04E+03,7.79E+02,1.33E+00,3.62E+02,1.10E-05,3.92E+01,1.56E+01,4.52E+01,0.476655723,0.166950841,0.356393437,2.70E+00,7.80E-01,2.27E+02,1.26E+03,6.31E+02,2.96E+02,1.36E+04,6.81E+03,2.77E+03
4.68E+02,1.80E+01,1.80E+01,3.00E+01,3.95E+06,4.54E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.87E+05,8.95E+05,4.33E+04,5.49E+05,8.21E+04,5.59E+03,7.24E+03,1.36E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+02,1.02E+03,7.74E+02,1.32E+00,3.63E+02,1.10E-05,3.87E+01,1.49E+01,4.64E+01,0.484026065,0.157587877,0.358386058,2.69E+00,7.89E-01,2.32E+02,1.18E+03,5.91E+02,2.76E+02,1.36E+04,6.80E+03,2.78E+03
4.69E+02,2.10E+01,1.80E+01,3.00E+01,3.95E+06,4.54E+06,0.00E+00,1.38E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.93E+05,9.00E+05,4.13E+04,5.52E+05,8.19E+04,5.74E+03,6.94E+03,1.35E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E+02,1.03E+03,7.76E+02,1.32E+00,3.64E+02,1.10E-05,3.81E+01,1.43E+01,4.76E+01,0.491149597,0.148739006,0.360111397,2.68E+00,7.91E-01,2.31E+02,1.13E+03,5.67E+02,2.73E+02,1.37E+04,6.84E+03,2.75E+03
4.70E+02,2.40E+01,1.80E+01,3.00E+01,3.98E+06,4.60E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.00E+06,9.06E+05,3.98E+04,5.59E+05,8.35E+04,5.79E+03,6.74E+03,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+02,1.04E+03,7.86E+02,1.32E+00,3.65E+02,1.11E-05,3.76E+01,1.36E+01,4.88E+01,0.498015683,0.140410945,0.361573372,2.67E+00,8.09E-01,2.39E+02,1.08E+03,5.41E+02,2.54E+02,1.38E+04,6.91E+03,2.82E+03
4.71E+02,2.70E+01,1.80E+01,3.00E+01,3.98E+06,4.59E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,9.97E+05,9.03E+05,3.76E+04,5.54E+05,8.29E+04,5.94E+03,6.47E+03,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E+02,1.04E+03,7.83E+02,1.32E+00,3.66E+02,1.09E-05,3.70E+01,1.30E+01,5.00E+01,0.504658596,0.132553296,0.362788108,2.66E+00,8.03E-01,2.31E+02,1.01E+03,5.07E+02,2.36E+02,1.37E+04,6.87E+03,2.77E+03
4.72E+02,3.00E+01,1.80E+01,3.00E+01,3.96E+06,4.58E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.90E+05,8.98E+05,3.56E+04,5.55E+05,8.24E+04,5.89E+03,6.25E+03,1.36E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E+02,1.03E+03,7.84E+02,1.32E+00,3.67E+02,1.08E-05,3.63E+01,1.24E+01,5.12E+01,0.511069864,0.125169757,0.363760379,2.64E+00,8.15E-01,2.28E+02,9.67E+02,4.83E+02,2.31E+02,1.37E+04,6.87E+03,2.78E+03
4.78E+02,-2.70E+01,2.10E+01,3.00E+01,3.94E+06,4.55E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.09E+05,8.30E+05,7.74E+04,4.42E+05,6.52E+04,3.88E+03,1.19E+04,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+02,1.01E+03,7.26E+02,1.39E+00,3.68E+02,1.28E-05,4.54E+01,2.64E+01,2.83E+01,0.368468843,0.35007209,0.281459067,2.81E+00,8.87E-01,1.28E+02,2.16E+03,1.08E+03,4.92E+02,1.10E+04,5.48E+03,2.22E+03
4.79E+02,-2.40E+01,2.10E+01,3.00E+01,3.93E+06,4.56E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,9.18E+05,8.37E+05,7.44E+04,4.58E+05,6.74E+04,4.04E+03,1.16E+04,1.41E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+02,1.02E+03,7.32E+02,1.39E+00,3.69E+02,1.27E-05,4.54E+01,2.54E+01,2.92E+01,0.38039369,0.332368718,0.287237592,2.80E+00,8.80E-01,1.40E+02,2.08E+03,1.04E+03,4.81E+02,1.13E+04,5.66E+03,2.28E+03
4.80E+02,-2.10E+01,2.10E+01,3.00E+01,3.93E+06,4.53E+06,0.00E+00,1.44E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.27E+05,8.45E+05,7.21E+04,4.68E+05,6.86E+04,4.00E+03,1.13E+04,1.39E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+02,1.01E+03,7.31E+02,1.38E+00,3.70E+02,1.26E-05,4.54E+01,2.44E+01,3.01E+01,0.392034866,0.315297321,0.292667813,2.80E+00,8.46E-01,1.46E+02,1.99E+03,9.95E+02,4.61E+02,1.16E+04,5.78E+03,2.33E+03
4.81E+02,-1.80E+01,2.10E+01,3.00E+01,3.93E+06,4.52E+06,0.00E+00,1.39E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.36E+05,8.53E+05,6.88E+04,4.84E+05,7.13E+04,4.23E+03,1.09E+04,1.37E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.71E+02,1.01E+03,7.35E+02,1.37E+00,3.71E+02,1.22E-05,4.54E+01,2.35E+01,3.11E+01,0.403409487,0.298820639,0.297769874,2.80E+00,8.27E-01,1.53E+02,1.92E+03,9.60E+02,4.46E+02,1.20E+04,5.99E+03,2.44E+03
