# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
320,23.999,0,30,3383034,3744020,0,14245675,103281,0,0,0,35.081696,959100,874260,110931,645890,94195,3278,1654,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29E+02,8.88E+02,6.51E+02,1.36E+00,2.29E+02,1.22E-05,59.59724437,12.47582396,27.92693167,,,,3.37E+03,4.58E+02,2.35E+04,3.22E+03,2.96E+00,6.67E-01,2.15E+02
321,27.002,0,30,3378353,3692111,0,13763739,103514,0,0,0,34.972005,925770,846690,103424,622729,90869,3432,1601,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30E+02,8.69E+02,6.38E+02,1.36E+00,2.30E+02,1.23E-05,59.1905416,11.78175906,29.02769934,,,,3.13E+03,4.25E+02,2.28E+04,3.12E+03,2.94E+00,7.03E-01,2.05E+02
322,30,0,30,3383993,3673075,0,14180503,103833,0,0,0,35.10568,893670,818850,96938,604644,88061,3390,1666,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31E+02,8.63E+02,6.31E+02,1.37E+00,2.31E+02,1.23E-05,58.71738065,11.12988225,30.1527371,,,,2.92E+03,3.97E+02,2.23E+04,3.06E+03,2.92E+00,7.25E-01,1.99E+02
323,32.998,0,30,3382753,3731618,0,14308817,103872,0,0,0,35.181241,881880,809670,93016,597157,87511,3601,1565,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32E+02,8.69E+02,6.35E+02,1.37E+00,2.32E+02,1.25E-05,58.1799023,10.51653695,31.30356075,,,,2.80E+03,3.80E+02,2.20E+04,3.01E+03,2.90E+00,7.55E-01,1.97E+02
324,36.001,0,30,3382515,3733821,0,14277735,104040,0,0,0,35.186138,141150,137790,571,516,465,564,232,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E+02,6.95E+02,3.91E+02,1.78E+00,2.33E+02,3.40E-05,57.57932069,9.938528969,32.48215034,,,,1.11E+01,1.51E+00,1.21E+01,1.66E+00,3.40E+00,7.52E-01,3.30E+01
326,-32.998,3.00015,30,3381368,3796837,0,13863129,103903,0,0,0,35.09185,143250,139890,543,542,408,568,255,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E+02,7.11E+02,3.98E+02,1.79E+00,2.34E+02,3.31E-05,53.92529729,35.35254412,10.72215859,,,,1.04E+01,1.42E+00,1.27E+01,1.74E+00,3.40E+00,7.02E-01,3.45E+01
327,-30,3.00015,30,3382941,3760905,0,13976825,103737,0,0,0,35.070431,1381380,1213560,341552,797504,107981,1683,2466,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35E+02,1.59E+03,7.38E+02,2.16E+00,2.35E+02,1.11E-05,55.08953603,33.60999435,11.30046962,,,,1.17E+04,1.59E+03,2.71E+04,3.71E+03,3.12E+00,1.31E-01,7.91E+02
328,-27.002,3.00015,30,3380895,3734915,0,14245032,103099,0,0,0,35.167408,1358430,1195710,321047,798963,110098,1701,2499,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36E+02,1.18E+03,7.31E+02,1.61E+00,2.36E+02,1.06E-05,56.18256059,31.91834136,11.89909805,,,,1.09E+04,1.48E+03,2.73E+04,3.75E+03,3.11E+00,3.30E-01,4.12E+02
329,-23.999,3.00015,30,3377958,3713669,0,14117522,102532,0,0,0,35.163044,1338240,1180650,300893,803068,110706,1710,2391,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37E+02,1.09E+03,7.26E+02,1.49E+00,2.37E+02,1.08E-05,57.20205226,30.2788043,12.51914344,,,,1.02E+04,1.38E+03,2.77E+04,3.79E+03,3.11E+00,4.18E-01,3.57E+02
330,-21.001,3.00015,30,3373657,3629316,0,14102830,103929,0,0,0,34.999957,1300860,1151100,279078,788659,109342,1800,2309,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38E+02,1.05E+03,7.07E+02,1.48E+00,2.38E+02,1.07E-05,58.14099382,28.70026226,13.15874392,,,,9.32E+03,1.27E+03,2.74E+04,3.75E+03,3.11E+00,4.30E-01,3.40E+02
331,-17.998,3.00015,30,3371741,3665412,0,13958176,102829,0,0,0,35.120053,1293030,1145730,264614,797075,111150,1920,2327,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39E+02,1.05E+03,7.11E+02,1.48E+00,2.39E+02,1.07E-05,58.99977195,27.17991201,13.82031603,,,,8.80E+03,1.20E+03,2.78E+04,3.81E+03,3.10E+00,4.39E-01,3.36E+02
332,-15,3.00015,30,3375463,3684930,0,14393491,102751,0,0,0,35.11434,1283580,1136700,250943,799598,112230,1939,2302,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40E+02,1.04E+03,7.11E+02,1.47E+00,2.40E+02,1.09E-05,59.77347282,25.72457881,14.50194837,,,,8.28E+03,1.13E+03,2.81E+04,3.85E+03,3.10E+00,4.48E-01,3.31E+02
333,-12.002,3.00015,30,3375337,3671131,0,14502166,102849,0,0,0,34.997757,1264920,1123170,234128,795697,111788,2041,2291,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E+02,1.03E+03,7.05E+02,1.46E+00,2.41E+02,1.09E-05,60.46226258,24.33273681,15.20500061,,,,7.68E+03,1.04E+03,2.81E+04,3.85E+03,3.10E+00,4.55E-01,3.22E+02
334,-8.999,3.00015,30,3371499,3660502,0,14108583,103321,0,0,0,34.947061,1243260,1106430,218556,791459,111459,2014,2203,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42E+02,1.01E+03,6.99E+02,1.45E+00,2.42E+02,1.10E-05,61.06617612,23.00271318,15.9311107,,,,7.09E+03,9.65E+02,2.80E+04,3.84E+03,3.09E+00,4.63E-01,3.13E+02
335,-6.001,3.00015,30,3377613,3672725,0,14557937,103826,0,0,0,34.977721,1227210,1093230,205964,788999,111963,2171,2120,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E+02,1.01E+03,6.98E+02,1.44E+00,2.43E+02,1.10E-05,61.58290055,21.73877502,16.67832443,,,,6.62E+03,9.01E+02,2.81E+04,3.84E+03,3.09E+00,4.72E-01,3.08E+02
336,-2.99801,3.00015,30,3370293,3668397,0,14157097,102925,0,0,0,35.092251,1205310,1076220,193605,786603,111705,2326,2151,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E+02,9.99E+02,6.95E+02,1.44E+00,2.44E+02,1.11E-05,62.01440368,20.53605497,17.44954135,,,,6.19E+03,8.42E+02,2.81E+04,3.85E+03,3.08E+00,4.80E-01,3.04E+02
337,0,3.00015,30,3369162,3653486,0,14362644,103626,0,0,0,34.894864,1186770,1061130,182528,773765,110119,2403,2116,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45E+02,9.83E+02,6.88E+02,1.43E+00,2.45E+02,1.11E-05,62.35987481,19.39743863,18.24268656,,,,5.77E+03,7.85E+02,2.78E+04,3.81E+03,3.08E+00,4.88E-01,2.94E+02
338,2.99801,3.00015,30,3367668,3566471,0,14323043,102939,0,0,0,34.912079,1134540,1018950,167474,748886,106996,2434,1994,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E+02,9.48E+02,6.65E+02,1.42E+00,2.46E+02,1.12E-05,62.62104278,18.31939675,19.05956047,,,,5.26E+03,7.15E+02,2.70E+04,3.70E+03,3.07E+00,4.96E-01,2.79E+02
339,6.001,3.00015,30,3362051,3546878,0,14164774,103724,0,0,0,34.907819,1107360,996720,155903,735895,105787,2499,1954,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E+02,9.34E+02,6.59E+02,1.42E+00,2.47E+02,1.12E-05,62.79936383,17.29856091,19.90207526,,,,4.87E+03,6.62E+02,2.66E+04,3.64E+03,3.06E+00,5.03E-01,2.71E+02
340,8.999,3.00015,30,3363060,3601112,0,14234488,103064,0,0,0,35.090284,1097010,987570,148888,735550,105835,2593,1875,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E+02,9.36E+02,6.64E+02,1.41E+00,2.48E+02,1.14E-05,62.89589273,16.33617407,20.7679332,,,,4.63E+03,6.29E+02,2.66E+04,3.65E+03,3.05E+00,5.16E-01,2.68E+02
341,12.002,3.00015,30,3363873,3612821,0,14411803,103460,0,0,0,35.050209,1082070,976290,140921,729197,105171,2699,1931,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49E+02,9.29E+02,6.62E+02,1.40E+00,2.49E+02,1.16E-05,62.91251389,15.4269561,21.66053001,,,,4.34E+03,5.90E+02,2.65E+04,3.63E+03,3.04E+00,5.31E-01,2.63E+02
342,15,3.00015,30,3356944,3590365,0,14123909,104023,0,0,0,34.988754,1052580,952140,131595,711262,102530,2766,1814,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50E+02,9.10E+02,6.53E+02,1.39E+00,2.50E+02,1.16E-05,62.85109433,14.57144621,22.57745946,,,,4.03E+03,5.49E+02,2.59E+04,3.54E+03,3.04E+00,5.47E-01,2.52E+02
343,17.998,3.00015,30,3352801,3606271,0,14166563,103397,0,0,0,35.03264,1027680,931260,123947,697995,100980,2973,1871,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51E+02,9.02E+02,6.51E+02,1.39E+00,2.51E+02,1.17E-05,62.71371833,13.76573117,23.52055051,,,,3.76E+03,5.12E+02,2.54E+04,3.48E+03,3.02E+00,5.66E-01,2.45E+02
344,21.001,3.00015,30,3353221,3591015,0,14167606,103793,0,0,0,35.044196,996630,906000,115699,679290,98340,3042,1756,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52E+02,8.84E+02,6.42E+02,1.38E+00,2.52E+02,1.17E-05,62.50198682,13.00611414,24.49189903,,,,3.50E+03,4.76E+02,2.48E+04,3.39E+03,3.01E+00,5.88E-01,2.33E+02
345,23.999,3.00015,30,3349118,3574127,0,14189969,103708,0,0,0,34.989073,969480,882990,107947,660905,96384,3056,1692,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E+02,8.68E+02,6.34E+02,1.37E+00,2.53E+02,1.18E-05,62.21873081,12.29260772,25.48866147,,,,3.25E+03,4.42E+02,2.44E+04,3.34E+03,3.00E+00,6.14E-01,2.22E+02
346,27.002,3.00015,30,3345442,3560232,0,14108178,102738,0,0,0,35.044513,941220,859020,101739,644223,93986,3117,1605,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54E+02,8.84E+02,6.27E+02,1.41E+00,2.54E+02,1.19E-05,61.86514227,11.62035003,26.51450771,,,,3.06E+03,4.16E+02,2.36E+04,3.24E+03,2.98E+00,6.38E-01,2.12E+02
347,30,3.00015,30,3343691,3546596,0,14258251,103021,0,0,0,35.161934,910680,833760,95996,627116,91177,3235,1685,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E+02,8.43E+02,6.20E+02,1.36E+00,2.55E+02,1.21E-05,61.44475113,10.98917652,27.56607235,,,,2.90E+03,3.94E+02,2.32E+04,3.17E+03,2.96E+00,6.73E-01,2.01E+02
348,32.998,3.00015,30,3350360,3472283,0,14407634,103265,0,0,0,35.075266,868800,797970,88109,596966,87985,3186,1509,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E+02,8.20E+02,6.01E+02,1.36E+00,2.56E+02,1.21E-05,60.95916009,10.39553174,28.64530817,,,,2.65E+03,3.61E+02,2.19E+04,3.00E+03,2.95E+00,7.09E-01,1.88E+02
351,-32.998,6.0003,30,3339899,3642958,0,14075646,102978,0,0,0,34.995001,136110,133050,643,725,386,559,206,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57E+02,6.82E+02,3.82E+02,1.79E+00,2.57E+02,3.21E-05,55.66760779,34.54767363,9.784718578,,,,1.20E+01,1.63E+00,1.66E+01,2.27E+00,3.40E+00,6.97E-01,3.14E+01
352,-30,6.0003,30,3335917,3631220,0,14475789,103968,0,0,0,35.159419,1391610,1222020,332000,823071,112532,1525,2458,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E+02,1.87E+03,7.28E+02,2.57E+00,2.58E+02,1.07E-05,56.86112955,32.83679954,10.30207091,,,,1.13E+04,1.54E+03,2.81E+04,3.86E+03,3.12E+00,9.09E-02,1.13E+03
353,-27.002,6.0003,30,3334612,3606757,0,14340363,104370,0,0,0,35.156844,1372680,1206180,311760,823988,114065,1582,2448,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59E+02,1.42E+03,7.22E+02,1.97E+00,2.59E+02,1.08E-05,57.98508555,31.17709889,10.83781556,,,,1.06E+04,1.44E+03,2.85E+04,3.90E+03,3.12E+00,1.81E-01,6.14E+02
354,-23.999,6.0003,30,3334419,3575844,0,14384342,104136,0,0,0,34.992733,1354860,1193850,292925,822524,114739,1665,2357,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60E+02,1.11E+03,7.13E+02,1.56E+00,2.60E+02,1.03E-05,59.03691105,29.56992217,11.39316679,,,,9.84E+03,1.34E+03,2.86E+04,3.91E+03,3.11E+00,3.82E-01,3.83E+02
355,-21.001,6.0003,30,3327508,3547081,0,14175855,103651,0,0,0,35.157006,1325190,1170660,273663,821972,114235,1689,2264,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+02,1.06E+03,7.05E+02,1.51E+00,2.61E+02,1.03E-05,60.00960083,28.0239396,11.96645957,,,,9.15E+03,1.24E+03,2.87E+04,3.93E+03,3.11E+00,4.19E-01,3.56E+02
356,-17.998,6.0003,30,3323996,3516824,0,13906627,104105,0,0,0,35.116782,1300440,1151130,255929,816177,113762,1748,2317,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62E+02,1.05E+03,6.97E+02,1.50E+00,2.62E+02,1.04E-05,60.90374299,26.53624498,12.56001203,,,,8.47E+03,1.15E+03,2.86E+04,3.92E+03,3.11E+00,4.30E-01,3.46E+02
357,-15,6.0003,30,3324561,3484916,0,14189818,104432,0,0,0,35.005525,1275570,1132530,239388,809546,112715,1822,2199,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+02,1.02E+03,6.87E+02,1.49E+00,2.63E+02,1.04E-05,61.71426012,25.11354694,13.17219294,,,,7.86E+03,1.07E+03,2.85E+04,3.91E+03,3.11E+00,4.37E-01,3.34E+02
358,-12.002,6.0003,30,3319616,3409089,0,14232388,103716,0,0,0,34.974348,1233810,1098720,219859,793605,111160,1865,2174,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64E+02,9.90E+02,6.69E+02,1.48E+00,2.64E+02,1.04E-05,62.4412362,23.7543155,13.8044483,,,,7.16E+03,9.74E+02,2.81E+04,3.85E+03,3.10E+00,4.43E-01,3.19E+02
359,-8.999,6.0003,30,3318981,3420123,0,14184320,103912,0,0,0,34.893315,1220730,1088100,206662,791401,111719,1868,2177,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+02,9.83E+02,6.67E+02,1.47E+00,2.65E+02,1.06E-05,63.08493142,22.45672094,14.45834764,,,,6.66E+03,9.05E+02,2.82E+04,3.87E+03,3.10E+00,4.50E-01,3.13E+02
360,-6.001,6.0003,30,3323131,3481640,0,14332543,102664,0,0,0,34.999064,1222920,1089570,197806,800576,113668,2003,2151,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E+02,9.91E+02,6.77E+02,1.47E+00,2.66E+02,1.07E-05,63.64292006,21.22484449,15.13223545,,,,6.35E+03,8.63E+02,2.87E+04,3.93E+03,3.10E+00,4.60E-01,3.12E+02
361,-2.99801,6.0003,30,3327931,3486611,0,14241360,102904,0,0,0,34.982011,1209150,1078530,186156,797911,113171,2200,2106,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67E+02,9.83E+02,6.75E+02,1.46E+00,2.67E+02,1.06E-05,64.11729128,20.05378413,15.8289246,,,,5.92E+03,8.06E+02,2.87E+04,3.93E+03,3.09E+00,4.64E-01,3.04E+02
362,0,6.0003,30,3327831,3472411,0,14075335,102754,0,0,0,35.022299,1185570,1059930,175487,790293,112465,2121,2020,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68E+02,9.70E+02,6.69E+02,1.45E+00,2.68E+02,1.08E-05,64.50698344,18.94618688,16.54682968,,,,5.52E+03,7.51E+02,2.86E+04,3.91E+03,3.09E+00,4.75E-01,2.98E+02
363,2.99801,6.0003,30,3331819,3461312,0,14334407,102152,0,0,0,35.029264,1161510,1040970,164926,779925,111579,2213,2105,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69E+02,9.55E+02,6.62E+02,1.44E+00,2.69E+02,1.08E-05,64.81383442,17.89852367,17.2876419,,,,5.12E+03,6.97E+02,2.82E+04,3.87E+03,3.08E+00,4.83E-01,2.94E+02
364,6.001,6.0003,30,3326235,3438223,0,14213970,103446,0,0,0,34.996417,1130310,1015020,153340,764040,109729,2339,2028,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E+02,9.37E+02,6.53E+02,1.43E+00,2.70E+02,1.09E-05,65.03936868,16.90732615,18.05330516,,,,4.76E+03,6.47E+02,2.78E+04,3.81E+03,3.08E+00,4.91E-01,2.81E+02
365,8.999,6.0003,30,3324824,3418719,0,14387690,103579,0,0,0,34.930423,1108830,998100,143492,753330,108131,2413,1981,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E+02,9.23E+02,6.46E+02,1.43E+00,2.71E+02,1.10E-05,65.18426399,15.97375765,18.84197836,,,,4.41E+03,6.00E+02,2.74E+04,3.76E+03,3.07E+00,5.00E-01,2.75E+02
366,12.002,6.0003,30,3325876,3343760,0,14310972,102967,0,0,0,35.085204,1057950,956280,133584,727737,105078,2420,1823,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E+02,8.93E+02,6.28E+02,1.42E+00,2.72E+02,1.10E-05,65.25052659,15.09247041,19.657003,,,,4.10E+03,5.57E+02,2.66E+04,3.64E+03,3.06E+00,5.11E-01,2.63E+02
367,15,6.0003,30,3328220,3338845,0,14263845,102269,0,0,0,35.011438,1031670,935910,124587,710898,102537,2506,1926,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73E+02,8.75E+02,6.20E+02,1.41E+00,2.73E+02,1.11E-05,65.23980334,14.26397833,20.49621833,,,,3.79E+03,5.15E+02,2.60E+04,3.56E+03,3.05E+00,5.19E-01,2.51E+02
368,17.998,6.0003,30,3325386,3411138,0,14267637,102869,0,0,0,34.90023,1028970,933420,119132,707283,102357,2576,1866,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74E+02,8.80E+02,6.27E+02,1.40E+00,2.74E+02,1.14E-05,65.15393201,13.4843414,21.3617266,,,,3.61E+03,4.91E+02,2.59E+04,3.55E+03,3.04E+00,5.37E-01,2.48E+02
369,21.001,6.0003,30,3318087,3403031,0,14051039,102997,0,0,0,35.194711,991860,901290,111431,690508,99885,2678,1761,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75E+02,8.66E+02,6.21E+02,1.39E+00,2.75E+02,1.15E-05,64.99461886,12.74982414,22.255557,,,,3.35E+03,4.55E+02,2.55E+04,3.50E+03,3.03E+00,5.51E-01,2.39E+02
370,23.999,6.0003,30,3320029,3388620,0,14618412,103712,0,0,0,35.200192,960420,874920,104345,671813,96997,2828,1696,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E+02,8.48E+02,6.12E+02,1.39E+00,2.76E+02,1.15E-05,64.76441218,12.06032701,23.17526081,,,,3.14E+03,4.27E+02,2.48E+04,3.40E+03,3.02E+00,5.70E-01,2.29E+02
371,27.002,6.0003,30,3314476,3372789,0,14502915,103027,0,0,0,35.048011,934890,854430,98206,651152,94586,2860,1670,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77E+02,8.30E+02,6.04E+02,1.37E+00,2.77E+02,1.16E-05,64.46441417,11.41112617,24.12445966,,,,2.96E+03,4.02E+02,2.40E+04,3.29E+03,3.01E+00,5.84E-01,2.15E+02
372,30,6.0003,30,3304867,3320296,0,14156887,103246,0,0,0,34.877109,900570,825900,90717,626637,91191,2774,1579,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E+02,8.03E+02,5.89E+02,1.36E+00,2.78E+02,1.16E-05,64.09761544,10.80193989,25.10044467,,,,2.72E+03,3.70E+02,2.32E+04,3.17E+03,3.00E+00,6.09E-01,2.02E+02
373,32.998,6.0003,30,3289253,3719332,0,14311477,103632,0,0,0,35.186969,966000,879270,95097,668198,97640,3308,1786,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79E+02,8.84E+02,6.51E+02,1.36E+00,2.79E+02,1.22E-05,63.6657127,10.22931058,26.10497672,,,,2.86E+03,3.88E+02,2.47E+04,3.38E+03,2.99E+00,6.50E-01,2.15E+02
376,-32.998,8.99982,30,3288414,3922676,0,14296349,104329,0,0,0,35.174521,149580,146010,1235,2630,690,566,265,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80E+02,7.33E+02,4.10E+02,1.79E+00,2.80E+02,3.34E-05,57.40301784,33.68344224,8.91353992,,,,2.74E+01,3.73E+00,8.34E+01,1.14E+01,3.40E+00,7.34E-01,3.45E+01
377,-30,8.99982,30,3287251,3924870,0,14149647,104224,0,0,0,35.18823,1551510,1343070,352380,918257,126663,1633,2801,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E+02,2.31E+03,7.98E+02,2.90E+00,2.81E+02,1.12E-05,58.62084385,32.00448622,9.374669931,,,,1.20E+04,1.63E+03,3.16E+04,4.33E+03,3.13E+00,7.85E-02,1.53E+03
378,-27.002,8.99982,30,3281254,3919636,0,13966791,103458,0,0,0,35.116136,1549260,1342170,335782,929354,128387,1713,2711,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E+02,1.92E+03,7.97E+02,2.41E+00,2.82E+02,1.10E-05,59.77039576,30.37720724,9.852397001,,,,1.13E+04,1.54E+03,3.22E+04,4.41E+03,3.13E+00,1.07E-01,1.07E+03
379,-23.999,8.99982,30,3277797,3916112,0,14208329,103139,0,0,0,35.009979,1545030,1338210,316912,936292,129260,1734,2739,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83E+02,1.41E+03,7.93E+02,1.77E+00,2.83E+02,1.05E-05,60.84926363,28.80288787,10.34784851,,,,1.06E+04,1.44E+03,3.27E+04,4.48E+03,3.13E+00,2.61E-01,5.48E+02
380,-21.001,8.99982,30,3274000,3907576,0,14418587,103379,0,0,0,34.978401,1526340,1325190,297798,937623,130877,1812,2714,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84E+02,1.22E+03,7.89E+02,1.55E+00,2.84E+02,1.05E-05,61.85042286,27.28992271,10.85965443,,,,9.86E+03,1.34E+03,3.28E+04,4.50E+03,3.12E+00,4.02E-01,4.24E+02
381,-17.998,8.99982,30,3271437,3897727,0,14175527,102978,0,0,0,35.048581,1500270,1303440,278934,934826,131197,1876,2542,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E+02,1.19E+03,7.83E+02,1.52E+00,2.85E+02,1.05E-05,62.77446289,25.83556578,11.38997133,,,,9.18E+03,1.25E+03,3.29E+04,4.50E+03,3.12E+00,4.23E-01,4.07E+02
382,-15,8.99982,30,3268561,3884391,0,14371692,104487,0,0,0,35.141775,1479870,1288680,262560,936951,131091,1821,2524,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E+02,1.18E+03,7.85E+02,1.50E+00,2.86E+02,1.10E-05,63.6162029,24.44631298,11.93748412,,,,8.54E+03,1.16E+03,3.32E+04,4.55E+03,3.12E+00,4.35E-01,3.99E+02
383,-12.002,8.99982,30,3261775,3881219,0,14048594,103184,0,0,0,35.002599,1464990,1277580,246213,934483,131785,2001,2498,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87E+02,1.16E+03,7.74E+02,1.50E+00,2.87E+02,1.06E-05,64.37610439,23.12039801,12.50349759,,,,7.94E+03,1.08E+03,3.32E+04,4.55E+03,3.12E+00,4.38E-01,3.88E+02
